"";"x"
"1164";-1.64931290760292
"1165";-1.07644929883547
"1166";-0.608210695616049
"1167";-0.735144343381757
"1168";0.376501502676743
"1169";-2.65648999814829
"1170";-3.23477725877676
"1171";-0.614329413795716
"1172";-1.18840531054597
"1173";-0.574861133796724
"1174";-0.853234566859307
"1175";-0.229009542137308
"1176";-0.430282564171287
"1177";-0.565923048849735
"1178";-0.0140776864892875
"1179";-3.38783187572968
"1180";-0.35428898684093
"1181";-1.19443369362821
"1182";-0.814129972437194
"1183";0.0129022219556385
"1184";0.62373056296122
"1185";-1.37678553544623
"1186";-1.19774978292348
"1187";-0.693353579231494
"1188";-0.31709228274708
"1189";-0.671135294576438
"1190";-2.31577006155257
"1191";-0.485443948732032
"1192";-1.52605019078196
"1193";-1.04634712415591
"1194";-0.680114265797152
"1195";-2.17206957139027
"1196";-0.803166458551753
"1197";-1.73168745446761
"1198";-1.26847749007756
"1199";-0.941344568361503
"1200";-2.36554462018135
"1201";-1.91530439493517
"1202";-0.518955623121556
"1203";-2.80867105376212
"1204";-0.255919707820587
"1205";-0.0147283125335134
"1206";-0.832660055353264
"1207";-1.70498345549424
"1208";0.972347139084517
"1209";-1.92040532601146
"1210";-0.966105273572197
"1211";-0.776460279526614
"1212";-2.6650697101872
"1213";-0.759448082637164
"1214";-0.301966896852837
"1215";-0.288627000117072
"1216";1.98127404858716
"1217";-1.06181360304623
"1218";-1.27341279894584
"1219";-2.04472862299968
"1220";-0.928505841516813
"1221";-0.00574769972364186
"1222";-1.48587432877782
"1223";-1.80210766643206
"1224";-1.42079731789543
"1225";-1.48522251230372
"1226";2.52408762023816
"1227";-1.72038555253542
"1228";0.851551855893337
"1229";-0.846122749340491
"1230";-0.487724705288769
"1231";-1.25691584499402
"1232";-0.034796233989662
"1233";-2.93149678862148
"1234";-0.413548521159883
"1235";-0.295562288867484
"1236";-1.21846375053368
"1237";-0.824275904824893
"1238";-3.10402237889837
"1239";-1.80794268355852
"1240";0.731641567722527
"1241";-0.439961525325935
"1242";-1.06020411802138
"1243";1.45501581939542
"1244";-1.28134101967773
"1245";0.775747950639728
"1246";-1.31740608049555
"1247";-2.25153174940451
"1248";-2.23145408651812
"1249";-1.54583998975087
"1250";-0.999886995510126
"1251";-1.23038056947779
"1252";-0.667237094612661
"1253";1.36593462634486
"1254";-0.704467722658509
"1255";0.815278638340882
"1256";-0.280601081579543
"1257";-0.280739725721911
"1258";-1.64714703420552
"1259";0.126291375797924
"1260";-1.15739697268758
"1261";-0.592270830266075
"1262";-1.61167453219302
"1263";-1.80820604431189
"1264";-1.4907757072384
"1265";-0.263410560854078
"1266";-2.81140203328501
"1267";-3.68832923945127
"1268";0.266866049369355
"1269";-2.38915312713577
"1270";-0.971378279504429
"1271";0.0434572131325286
"1272";-0.862344755914578
"1273";-0.0170848045806129
"1274";-0.771900832373959
"1275";-0.13471794871768
"1276";-1.6996133820086
"1277";-2.13117629055912
"1278";-0.481823626937226
"1279";-2.09245634135485
"1280";-1.08324691493273
"1281";-1.39348466538541
"1282";-0.474167410545071
"1283";-1.92445240706706
"1284";-1.06338928018356
"1285";0.758978235220078
"1286";-0.434873702461791
"1287";-2.13590987059216
"1288";-0.786075425840548
"1289";-1.84387439732171
"1290";0.854018256882541
"1291";-1.51659409881013
"1292";-1.75846609183685
"1293";-2.40514922220877
"1294";-1.09139000042222
"1295";-1.95008169781375
"1296";-1.18626783139089
"1297";-0.783750656482758
"1298";-1.7939806096068
"1299";-1.80737800574965
"1300";-0.0931581618298954
"1301";-1.49107394002064
"1302";-0.844636506651709
"1303";0.0654742377856949
"1304";-1.04154262310225
"1305";-0.304354798624957
"1306";-1.38322228885743
"1307";-0.924066262349931
"1308";-1.10069670329033
"1309";-1.27916336540168
"1310";-0.807676860146348
"1311";-1.45822776870084
"1312";-0.946561685720481
"1313";-2.03034604819238
"1314";-0.761700102583357
"1315";-1.58011401174054
"1316";-0.795381486841289
"1317";0.264708706300308
"1318";-0.714797541781669
"1319";-3.65312922921292
"1320";0.314221199447354
"1321";-0.148729470351872
"1322";-0.676041554709219
"1323";-0.31904382254885
"1324";-1.26065026297589
"1325";-0.638293004862176
"1326";-1.23671358792538
"1327";-0.826103633269443
"1328";-0.428714463445682
"1329";0.451178833920565
"1330";-0.813407191116218
"1331";-2.63239444460666
"1332";-1.15692287619318
"1333";-2.87026294099352
"1334";0.0340807636759815
"1335";-0.945831433361374
"1336";-0.442749809876464
"1337";1.15607151386076
"1338";-0.627333122648198
"1339";-1.42904959141104
"1340";0.271994456814061
"1341";-1.02930967432771
"1342";-1.50610162623778
"1343";-1.18243911802749
"1344";-1.47643211655308
"1345";-1.66688614929592
"1346";-1.30054123478392
"1347";-0.995872322670997
"1348";-1.24036569429182
"1349";1.5005631416897
"1350";-1.28352797572681
"1351";-0.118954094502965
"1352";-2.58355691795624
"1353";-0.893563261968765
"1354";-0.687845418412852
"1355";-0.773008614186341
"1356";-2.12425790935679
"1357";-0.4133455475571
"1358";-0.422576498866866
"1359";-1.66690116980262
"1360";-0.998288640825919
"1361";-1.50468171877855
"1362";-0.906844648040297
"1363";-1.47239738150027
"1364";0.222611446780407
"1365";-2.5250420772923
"1366";-1.63751717785847
"1367";0.276320221748628
"1368";-2.22854023887674
"1369";-0.69331521447669
"1370";-0.961294578046392
"1371";1.15592193340828
"1372";-2.79910137833519
"1373";-1.00037273625734
"1374";-0.828045329182236
"1375";-0.684201217145034
"1376";-0.899498550636636
"1377";0.960443696292358
"1378";0.138202505857525
"1379";-1.18873637571022
"1380";-0.0470076682150978
"1381";0.12609181492257
"1382";-0.700238516766423
"1383";0.581282736270671
"1384";-0.636679706303027
"1385";0.0471057385685674
"1386";-1.29373754701465
"1387";-1.7144940825986
"1388";-0.336830748124751
"1389";-0.889302378258283
"1390";-0.937269445506605
"1391";0.334564098321495
"1392";-2.38221244484459
"1393";-4.87220158091892
"1394";-1.46352158509848
"1395";-0.461481837309561
"1396";-0.571301213832393
"1397";-1.42378879967113
"1398";-1.21616554854099
"1399";-1.72681645777388
"1400";-1.84031170247001
"1401";-2.10163797504289
"1402";-0.455970656728201
"1403";-1.88655572604239
"1404";-2.02128480311021
"1405";-3.38099914878062
"1406";0.00235201222141757
"1407";-2.06165529433231
"1408";0.0334031264443029
"1409";-1.35482774248102
"1410";-1.34657415826011
"1411";-0.849453729431216
"1412";-0.608292255392861
"1413";-1.88883207179672
"1414";0.123096777785539
"1415";-0.611554454375318
"1416";-2.21066725779275
"1417";-1.78938603305051
"1418";-1.82914213722147
"1419";-1.36412910881166
"1420";-1.14841836655746
"1421";-2.42825144382029
"1422";-1.25532720926785
"1423";-0.724981567974897
"1424";-0.321251676034525
"1425";-0.42318064584901
"1426";-0.776472194535406
"1427";-1.71371347995421
"1428";-1.9542392825942
"1429";-0.781571481347547
"1430";-2.50629479011328
"1431";1.55561015204132
"1432";-0.717153223175567
"1433";-0.722788963969658
"1434";-0.0330254031690818
"1435";0.188908584639444
"1436";-0.714593371826743
"1437";-2.12165788363364
"1438";-2.48721180132442
"1439";-2.71859311863873
"1440";-0.807307874941249
"1441";-0.461241501384457
"1442";-1.93011836076104
"1443";-0.354945761544249
"1444";-2.96705791596964
"1445";-1.49695289377951
"1446";-1.06344828043591
"1447";0.139400647486055
"1448";-1.93045373691027
"1449";0.753086485794297
"1450";-0.065560069875358
"1451";-0.570703479291724
"1452";0.780346368502334
"1453";-0.556493705559728
"1454";-1.85585747385154
"1455";-1.9344042661778
"1456";-2.06859242600435
"1457";-1.19816038413118
"1458";-0.238314979501553
"1459";-0.512538862742524
"1460";-0.204698595851689
"1461";1.15533930692572
"1462";-0.751214190756502
"1463";-2.55763229240179
"1464";0.945808491589106
"1465";-0.186820028682069
"1466";-0.52588998993362
"1467";-0.454697774425309
"1468";-2.70403288358943
"1469";-0.629904667315683
"1470";-1.56127593625363
"1471";-2.14410350850063
"1472";-0.802517840314486
"1473";-1.84637356325392
"1474";-0.850886829089188
"1475";-1.18578756989006
"1476";-1.04695141138028
"1477";-1.89452953091851
"1478";-1.57526689390324
"1479";-0.387561383800486
"1480";-1.58078716944491
"1481";0.226739763547725
"1482";-2.38694944883328
"1483";-1.2777863658657
"1484";-3.02877123002138
"1485";-2.64146759584738
"1486";1.13445052355867
"1487";-0.116188354156211
"1488";1.76569051296998
"1489";-1.07840413164723
"1490";0.565499933935404
"1491";-0.782228192818071
"1492";-2.12238617990569
"1493";-0.995943363812627
"1494";-1.07627855327901
"1495";-0.145887165179724
"1496";-0.568303328604375
"1497";-0.172104814371801
"1498";-0.616184106447878
"1499";-0.316399585246214
"1500";-1.375800104986
"1501";0.746029725678959
"1502";-1.83411524933773
"1503";-0.783285165168672
"1504";0.640736541573916
"1505";-0.792782245952417
"1506";0.814290690486725
"1507";1.19667406181217
"1508";-0.494200207291688
"1509";-1.94047570908341
"1510";-1.69802931179793
"1511";-1.06380042711279
"1512";-0.213412019553651
"1513";0.884586927205111
"1514";0.741094938813776
"1515";-0.864843293846657
"1516";-0.981228129887899
"1517";-3.21944645227457
"1518";-1.60058312927619
"1519";-1.07911054737873
"1520";-1.38677479846813
"1521";-1.22726105993405
"1522";-0.995399205738621
"1523";-1.02479155609617
"1524";-0.448432201972511
"1525";-0.813591047442581
"1526";-1.24242190845867
"1527";-1.22862611324017
"1528";-1.3634319322924
"1529";-0.311221435439967
"1530";-2.61435466290671
"1531";-1.6651488017049
"1532";-1.27199576263049
"1533";0.999239434199441
"1534";-1.91870694435379
"1535";0.219962164769685
"1536";1.01755683856323
"1537";-0.750962866583148
"1538";0.510423742803329
"1539";-1.15170995173699
"1540";0.21036665237343
"1541";0.570290256045697
"1542";0.344345198230401
"1543";-1.14018929886516
"1544";-1.5921340841164
"1545";-2.03018692624268
"1546";-2.06125438158814
"1547";-0.646658341991865
"1548";-1.34581765078149
"1549";-1.4029908443964
"1550";-0.877581601928713
"1551";-0.146152346864812
"1552";-0.207852355010019
"1553";-2.22068172063928
"1554";-0.725431099365361
"1555";-0.38293695907813
"1556";-1.10939894111166
"1557";-2.88465181958973
"1558";0.180836586988765
"1559";-1.47562301574704
"1560";-1.78754902917268
"1561";0.112819975729106
"1562";-2.24114094404493
"1563";1.78270999890512
"1564";1.78849281886035
"1565";0.36883979875801
"1566";-0.954520125553879
"1567";-1.96366464160776
"1568";-1.59090917468298
"1569";0.183887869705648
"1570";-0.883683161218555
"1571";-2.68186433885032
"1572";-0.539264558585046
"1573";-0.150099986282641
"1574";-0.600333773265296
"1575";-1.89066632076228
"1576";-1.27493417654393
"1577";-1.10269359345002
"1578";0.893399163696864
"1579";-1.31114175165081
"1580";-1.90872223256816
"1581";-2.52841928390394
"1582";-1.54623311861635
"1583";-1.95608838132908
"1584";-1.20178127165312
"1585";-0.124360815538845
"1586";-1.66951884594569
"1587";-0.258737125104612
"1588";-0.669180476924723
"1589";-1.8703689461378
"1590";-1.57099062654882
"1591";0.97265713154051
"1592";-1.0146962996152
"1593";-1.82889083468156
"1594";-2.21590927440198
"1595";-1.61191084194503
"1596";-2.20411981239044
"1597";-1.99058561026568
"1598";0.790083075999964
"1599";0.0718816536801012
"1600";-1.23436279094147
"1601";0.320287878402336
"1602";1.07146263010727
"1603";-1.83314547953603
"1604";-1.74296810802934
"1605";0.480746967128037
"1606";-1.29424315752173
"1607";-0.180968095865481
"1608";-2.19064452879583
"1609";-0.629613456816626
"1610";-0.871589704681584
"1611";-1.6138249239358
"1612";-1.02774000184643
"1613";-0.393612607642981
"1614";-2.18142337018403
"1615";0.938910126999759
"1616";-1.86460666255094
"1617";-0.668743863168813
"1618";-2.84743093228783
"1619";-1.20130173661242
"1620";-0.912483977487107
"1621";-3.07601152587822
"1622";-1.36722357483148
"1623";0.131719026566579
"1624";-1.83734429509234
"1625";-0.855211723302555
"1626";-0.759204036963254
"1627";1.41222004934269
"1628";-0.946025596346273
"1629";-0.39409453192172
"1630";0.386964313610053
"1631";0.362683855699769
"1632";-1.33461793993772
"1633";-0.190616912935054
"1634";-1.86178878033897
"1635";-2.64932462532048
"1636";-1.41547128610033
"1637";-0.844683083760834
"1638";-1.06397559494231
"1639";0.394240037796542
"1640";-1.61712312111586
"1641";-1.86639280084008
"1642";-1.44362538957309
"1643";-0.23665571869228
"1644";-1.14487503857119
"1645";0.132692299390333
"1646";0.192247099097512
"1647";-2.0695774312386
"1648";-0.713405322874067
"1649";-0.247523292666049
"1650";-0.780648822494756
"1651";-0.758077481067209
"1652";-0.0248442683568567
"1653";-0.463125681019628
"1654";-0.784177842430978
"1655";-2.12382875995652
"1656";-0.0344351690537869
"1657";-1.20679617032717
"1658";-0.567758546698419
"1659";-1.04789258550532
"1660";-0.718470079097868
"1661";0.231730179768361
"1662";-2.63081130692478
"1663";-1.15857199538117
"1664";-0.567300954386295
"1665";-0.0383893922182921
"1666";-1.24429703849147
"1667";-1.72969784116783
"1668";-2.13471174931406
"1669";-1.18885782371129
"1670";-0.855806080778214
"1671";-1.79126035954539
"1672";-2.43358605617711
"1673";-0.326374629836563
"1674";-1.98663701346299
"1675";-0.177424895583882
"1676";-1.42661841558965
"1677";-2.227479103822
"1678";-1.18755324614802
"1679";-0.425107966810696
"1680";-0.773709007340079
"1681";-1.86144949119
"1682";0.610500610034061
"1683";-0.505541846118503
"1684";-0.0116437472764488
"1685";-1.05329945776234
"1686";-1.1412516232865
"1687";-0.732786958662496
"1688";0.764186413076605
"1689";-0.157821154553254
"1690";-0.0920296851344888
"1691";-1.07529049641684
"1692";1.08337976668742
"1693";-2.54706637752497
"1694";-0.875605468289288
"1695";0.113374396741297
"1696";-0.958231359683741
"1697";-0.380065138049369
"1698";-0.939644120081811
"1699";-1.61966733915925
"1700";-0.479535494747344
"1701";-1.71787861691841
"1702";-0.126083429885061
"1703";-1.42185706206432
"1704";-1.46059694688458
"1705";-0.807301918853241
"1706";-1.61671793369535
"1707";-0.881603098850902
"1708";0.185205329990013
"1709";0.116475940870193
"1710";-0.0546559101874126
"1711";-2.18493994494183
"1712";-1.62052077945075
"1713";-0.925680227573643
"1714";0.0289966688875223
"1715";-0.456567280412626
"1716";-1.25265561608555
"1717";-1.10913676288894
"1718";-1.04905530355477
"1719";-1.18227466074203
"1720";-0.122458167410955
"1721";-1.38571765987655
"1722";-1.38883504420811
"1723";-0.794486757828141
"1724";-0.462140027804428
"1725";-0.157114422474903
"1726";-0.732668159032386
"1727";-0.634205051621125
"1728";-0.86724915620073
"1729";-2.43118232642686
"1730";-0.923518830994208
"1731";-3.76266152619923
"1732";0.212805929105798
"1733";-0.861563907901461
"1734";0.940995354119894
"1735";-0.82151454062719
"1736";-2.51612353081791
"1737";-0.849001485844977
"1738";-1.21491820671298
"1739";-0.734271639810686
"1740";-2.19385708801218
"1741";-0.379199695789007
"1742";1.81523378876388
"1743";-1.32345271711111
"1744";-0.320048553715923
"1745";-2.1562947064331
"1746";-1.96867188098452
"1747";1.1177299189887
"1748";-1.93734226388212
"1749";-0.340999367554782
"1750";-2.93612990902071
"1751";-0.470460352396141
"1752";0.972098683022236
"1753";-1.38307595175057
"1754";-1.05372836531241
"1755";-1.9132325675268
"1756";-1.73298963448984
"1757";-0.587250507216892
"1758";-0.824047906376272
"1759";-2.50155783738682
"1760";-1.55638803302476
"1761";1.6519179342556
"1762";0.278356933506122
"1763";0.433616722296437
"1764";-2.15311076934067
"1765";-0.127730273866397
"1766";-3.53412785095348
"1767";-0.911034278512086
"1768";0.971209235022116
"1769";-2.78322212768136
"1770";-0.922139931234148
"1771";-1.70205696316193
"1772";-1.476616475674
"1773";-2.11123099994111
"1774";0.331957766617146
"1775";-0.84448099276455
"1776";-1.6407536501396
"1777";-1.15001353392578
"1778";-0.177205123929333
"1779";-0.751092512974301
"1780";-0.41904619141262
"1781";-0.670407718868563
"1782";-1.94486424719599
"1783";0.23759430490613
"1784";0.635718088049795
"1785";-0.776707534635568
"1786";0.23686455240525
"1787";-1.68873391626262
"1788";-0.676379133090556
"1789";-2.27207726556963
"1790";1.03714835895159
"1791";-0.0970409213393395
"1792";-1.26081071983431
"1793";-1.46403908029928
"1794";-0.342339905888997
"1795";0.539727658178269
"1796";-1.41793804504201
"1797";-0.317589502872163
"1798";-0.867786385674058
"1799";-2.12521532661402
"1800";-1.66678587673725
"1801";-1.07387095750513
"1802";-2.5406024325313
"1803";0.900427361803082
"1804";-0.362932689483064
"1805";-1.69906364998296
"1806";1.17061767409705
"1807";-0.746919582073608
"1808";-1.54338249466737
"1809";0.609436774616547
"1810";-1.63841559946288
"1811";-1.72119832815404
"1812";-1.73502403480071
"1813";-0.0739869469000604
"1814";-0.00639559740208506
"1815";-0.571122792848475
"1816";0.717179065633389
"1817";-1.50058737506835
"1818";-0.761049975219036
"1819";-0.982743537864025
"1820";0.681401428936549
"1821";-1.57624110826063
"1822";-0.632461928414287
"1823";-0.765797326700198
"1824";0.419322612113122
"1825";-0.314319848402483
"1826";-0.123260130767858
"1827";-1.8278000902573
"1828";0.129198732166147
"1829";-1.14470048656893
"1830";-2.23177654883993
"1831";-0.471697957513433
"1832";-1.18295192173858
"1833";-1.5566023932812
"1834";-1.89620665296806
"1835";-0.959613458314927
"1836";-2.33409510314869
"1837";1.56743172871488
"1838";0.0969558984815566
"1839";-0.989871286109889
"1840";-1.60135501538605
"1841";-1.10877645178595
"1842";-1.95840520587097
"1843";-1.31975070652832
"1844";-1.63817810033212
"1845";-0.329782016495088
"1846";-0.572009169874431
"1847";-1.66083886754619
"1848";-1.72228882791157
"1849";-0.163745412605655
"1850";1.06134821211173
"1851";-2.17427083022074
"1852";-2.04866051787082
"1853";-1.15172016472774
"1854";-0.780915456783712
"1855";-1.69208532823423
"1856";-0.972203175161575
"1857";-0.907941283475775
"1858";-2.34977588345765
"1859";-2.21069363746125
"1860";-0.572634802522385
"1861";0.45060319849804
"1862";-0.663079549641684
"1863";-0.696747488859465
"1864";-1.23375870212979
"1865";-2.18819166014145
"1866";-0.935360755359122
"1867";-0.329595024873007
"1868";2.23288938918768
"1869";-0.448640874460835
"1870";1.12837959294913
"1871";-0.459132428108277
"1872";-0.998925898108465
"1873";-2.63017721304656
"1874";-0.483339356452164
"1875";-0.54804237594883
"1876";-1.8837019209368
"1877";-0.765327294409107
"1878";-3.13096491111509
"1879";-2.70966978410003
"1880";-3.68592074445375
"1881";-1.21069913250756
"1882";0.50619658944086
"1883";-1.04297707567019
"1884";-1.92048327975877
"1885";-0.115686713995374
"1886";-0.633604102597038
"1887";-0.0840002815239508
"1888";-1.24904195037694
"1889";-0.852123710220625
"1890";-1.38439196118104
"1891";-1.77876411167568
"1892";-0.9462152327958
"1893";-1.06174253463811
"1894";1.05236817057672
"1895";-1.88018334471253
"1896";-2.0836400352211
"1897";-1.93458537130611
"1898";-0.38743196125577
"1899";-0.00437059924345384
"1900";-2.4945601895507
"1901";-2.53730184826759
"1902";-2.90455785786919
"1903";-1.34215737143905
"1904";-0.856780074369644
"1905";-1.20787436461243
"1906";-0.564266519011867
"1907";-0.668762218142338
"1908";-0.160787411051596
"1909";-1.32831646601029
"1910";-0.417280907223592
"1911";-0.132670068711297
"1912";-0.826279286530559
"1913";-1.69023036185434
"1914";-0.947304335887182
"1915";-1.18457749661005
"1916";-0.190190182437677
"1917";-2.39224588013133
"1918";0.914956518325445
"1919";-3.25217995441221
"1920";0.816226469855081
"1921";-1.2698887325115
"1922";-1.3080986044002
"1923";-2.82343607095935
"1924";-0.587570499755537
"1925";-0.993768599982559
"1926";-3.2008462838387
"1927";-1.93245777694689
"1928";0.411941672829157
"1929";-1.33861940567751
"1930";-0.57783863618323
"1931";-1.64672376977697
"1932";-1.5574058871386
"1933";1.24566722711966
"1934";-0.622544042680757
"1935";-2.23341956966044
"1936";-0.319076604620484
"1937";-1.48847496401806
"1938";-1.34370768166336
"1939";-0.0784526982727884
"1940";-0.103732608088703
"1941";-0.435307251775958
"1942";-0.65127677418978
"1943";-2.1266468706368
"1944";-0.0814804955564894
"1945";-1.02691354945833
"1946";-1.48426699589997
"1947";-1.09475417264891
"1948";-1.5422489400285
"1949";-1.98672655481362
"1950";-2.06123144239093
"1951";-0.629910135187489
"1952";-1.02226672085729
"1953";1.50743997950426
"1954";0.800307216308856
"1955";-0.161045488984472
"1956";-0.897282922383146
"1957";-3.13765427114741
"1958";-0.746191307704821
"1959";-0.420786298333644
"1960";-0.859722317749859
"1961";-0.690537897464177
"1962";-1.41285068241609
"1963";-1.83534588595289
"1964";0.72612806710886
"1965";-0.383159042635032
"1966";-0.532630546659811
"1967";0.255630775844752
"1968";-1.87117517025501
"1969";-0.746843941442052
"1970";-1.52176676302228
"1971";-1.12750767293535
"1972";0.847949976442072
"1973";1.62653098630075
"1974";-0.12928039821491
"1975";-2.05273961174424
"1976";0.505059736095393
"1977";-1.06514781006394
"1978";-2.90994171444642
"1979";-0.711168053751648
"1980";-1.913768954881
"1981";-1.64854741559282
"1982";-1.64555592963671
"1983";-0.828855569447942
"1984";-1.17973146553711
"1985";-1.22004382835638
"1986";1.01296424796684
"1987";-2.37302339463532
"1988";-0.104743701616997
"1989";-0.376039303163166
"1990";-1.13999434064439
"1991";-0.48334248337378
"1992";0.00620770118290892
"1993";-1.25660212469544
"1994";-0.97832247263653
"1995";-1.32877258995616
"1996";-2.14022583267457
"1997";-1.06582464386025
"1998";-3.32550191814337
"1999";-2.15964897742599
"2000";-0.551221555282016
"2001";-0.666651065600078
"2002";-0.747642262847896
"2003";-0.411058742596989
"2004";-0.614997341804785
"2005";1.03296693920056
"2006";0.064236011623007
"2007";-1.0588613898312
"2008";-0.812328392419726
"2009";-1.00245626791393
"2010";-1.28272001736003
"2011";0.0282580632705531
"2012";-1.42957038981945
"2013";-1.01411457787991
"2014";-2.65051355126583
"2015";-0.78818649768826
"2016";-0.228869204160441
"2017";1.26827571913374
"2018";0.0808727869304222
"2019";-0.376192196188945
"2020";-0.299114430209916
"2021";-1.59083504952032
"2022";-1.49365468630817
"2023";-0.562540521328595
"2024";-0.108000149803902
"2025";-0.818090980038766
"2026";-1.3255106409879
"2027";-1.06827889043624
"2028";-2.05517498485332
"2029";-0.995410091103441
"2030";-1.45566309975149
"2031";-2.7775387439165
"2032";-2.10894632930185
"2033";0.531165433904854
"2034";-2.45048196815286
"2035";-0.280965908510033
"2036";-1.02833922760938
"2037";-0.00252413594897138
"2038";-2.32005663239408
"2039";-0.0576499103528981
"2040";-1.32477628268406
"2041";0.0595178918177577
"2042";-0.200353958183376
"2043";-0.636774806902881
"2044";-1.30373617605971
"2045";-2.51714799703593
"2046";-1.90191326760571
"2047";-1.64242241268698
"2048";-1.61936501884967
"2049";-0.58299576672866
"2050";-0.664033792881377
"2051";-1.44321602359479
"2052";-2.46246559811688
"2053";0.209011244157923
"2054";-0.36361599577697
"2055";-1.31329378618135
"2056";0.388291076351637
"2057";-1.02394947384778
"2058";-0.721846081987079
"2059";-2.0016043384486
"2060";-0.534211789712882
"2061";-1.16172956371185
"2062";-2.54483256623488
"2063";-2.77768376604077
"2064";-0.543884077434056
"2065";-2.47082930742341
"2066";-0.751358185829891
"2067";0.250229613247734
"2068";-1.47197834388389
"2069";1.05757445833025
"2070";-1.88425148265526
"2071";-0.238184026347094
"2072";-0.168508655585283
"2073";-0.834144293798782
"2074";-0.993304346061196
"2075";-0.478962364613999
"2076";-0.224441104500047
"2077";-0.374738127951847
"2078";-2.29585564425682
"2079";-0.983073681982549
"2080";-2.65729980555901
"2081";-1.2932075897892
"2082";-0.946278965237766
"2083";-0.432694471469433
"2084";-0.469186053242547
"2085";-1.31058056064411
"2086";-0.332878369102488
"2087";-0.512386956380775
"2088";1.13964154587879
"2089";0.327644742547021
"2090";-1.00282253706228
"2091";-0.866691473213443
"2092";-0.252858261978711
"2093";-3.03555969928379
"2094";2.63656074409899
"2095";-1.13074510067373
"2096";-0.174818214909577
"2097";-1.10255552863123
"2098";-0.389643257897727
"2099";-0.174959713988075
"2100";-1.19327317798633
"2101";-0.118606955497543
"2102";-1.38676523775347
"2103";1.01488982010545
"2104";-1.54055940912722
"2105";-1.1475512627317
"2106";-0.850562439147397
"2107";-0.46343986148335
"2108";-0.573706506568012
"2109";-1.74647059368097
"2110";-1.22638226317084
"2111";-1.32218053815504
"2112";-0.982836862047889
"2113";-0.429037407246503
"2114";-1.6026009541766
"2115";-2.06998065421032
"2116";-1.65800214825143
"2117";-0.815603621695479
"2118";-1.65680106217683
"2119";-0.608037324258381
"2120";-0.460381291714422
"2121";-0.0226402933090675
"2122";0.894692451028662
"2123";-0.613046996831187
"2124";-1.93924349295874
"2125";-0.557439968859703
"2126";-1.74154252317898
"2127";-2.86247748371398
"2128";-1.58374089924728
"2129";0.120977458896057
"2130";-1.60712050246277
"2131";-1.73668710456474
"2132";-0.195880939138798
"2133";-2.85664032271098
"2134";0.399713015705563
"2135";0.408212338110203
"2136";0.043101872243211
"2137";-2.39048320197716
"2138";-0.526793591432849
"2139";-0.585078244508754
"2140";-0.555254077532231
"2141";-1.02627720185938
"2142";-2.91753629831896
"2143";-0.697261988509364
"2144";-0.733771270640482
"2145";-1.15609617928819
"2146";-0.801474807379844
"2147";-1.53738246784572
"2148";-0.851961573928521
"2149";-1.30221559946276
"2150";-0.466660312275685
"2151";-1.08192044113189
"2152";-0.30032820201852
"2153";-1.70773766260338
"2154";-0.77152527471411
"2155";-1.98229991748341
"2156";-1.32372985944813
"2157";-2.28271102224789
"2158";-2.31463326493444
"2159";-1.01879869383906
"2160";-1.3682764586123
"2161";-2.29979877212731
"2162";-2.27501540734265
"2163";-1.15289947678409
"2164";0.228934593957844
"2165";-0.19663951933611
"2166";0.380466299157632
"2167";-1.55219548361448
"2168";0.114365969744064
"2169";0.470414839777757
"2170";-0.0856957622458326
"2171";0.774545694285993
"2172";-0.843646042987951
"2173";0.176993094276249
"2174";-1.88424626661377
"2175";-1.34120526651397
"2176";0.437559747929976
"2177";-0.891972138888821
"2178";-0.122460069611911
"2179";1.71964191855723
"2180";-2.13622684568868
"2181";-0.775407088052053
"2182";-2.32649647353021
"2183";-3.06818471552465
"2184";-0.744497462054925
"2185";-1.14142544017351
"2186";-1.16750777031049
"2187";-0.00326269756936826
"2188";-0.810517456023318
"2189";-0.249244165812238
"2190";-2.55266041728079
"2191";-1.30480347577386
"2192";-1.44416972907248
"2193";0.557168983717819
"2194";-1.16079058875805
"2195";-0.533524243436074
"2196";0.0081338825941899
"2197";-1.09068124217194
"2198";-1.06486494694278
"2199";-0.756606999966842
"2200";-1.55512860463137
"2201";-1.70858980717658
"2202";-0.493730903506395
"2203";-0.457159340118219
"2204";-1.18609426382586
"2205";-0.57374881497984
"2206";-0.841650923197602
"2207";-2.404509087584
"2208";-0.878590654432238
"2209";-0.455039393246919
"2210";-1.25431675219703
"2211";-0.2723648020607
"2212";-1.68171951623913
"2213";-0.618869248251426
"2214";-0.664150895855775
"2215";0.208438619841493
"2216";-1.14256707378934
"2217";-1.26431976085917
"2218";-0.0973271025180223
"2219";-2.14680901252351
"2220";-0.716459699824397
"2221";-1.2361093936341
"2222";-1.46019205870444
"2223";-0.701358623345784
"2224";-0.837312262916421
"2225";0.546197119573458
"2226";-1.36442151532142
"2227";-0.994364206429541
"2228";-1.11312344590217
"2229";-1.87908275429298
"2230";-2.42768906402497
"2231";0.466831878487266
"2232";-0.307331165694266
"2233";0.712170497464838
"2234";-0.954521342575887
"2235";-0.206115190162737
"2236";-1.49365529648921
"2237";0.629764827912956
"2238";-0.730620384580542
"2239";-1.39057721372531
"2240";-2.65341700417248
"2241";-0.388194619038514
"2242";-1.52806562952577
"2243";-0.604573323669886
"2244";-0.845847338233642
"2245";0.0831614982650943
"2246";-2.41803971472636
"2247";-2.04183298464135
"2248";-1.32328073659904
"2249";-2.55306738443444
